DEPARTAMENTO,PROVINCIA,DISTRITO,NOMBRE LOCAL,ESTADO,HORARIO DE ATENCION AL PUBLICO,DIRECCION,AÑO
AREQUIPA,CAYLLOMA,MAJES,AG MAJES,OPERATIVO,08:45 a 16:45,Avenida Arequipa S/N - Tienda 06 del Estadio Almirante Miguel Grau - Pedregal,2025
AREQUIPA,AREQUIPA,CAYMA,AG CAYMA,OPERATIVO,08:45 a 16:45,Avenida Ramón Castilla S/N - Estadio La Tomilla,2025
TACNA,TACNA,TACNA,OR TACNA,OPERATIVO,08:45 a 16:45,Calle Deustua Nº 173,2025
AREQUIPA,AREQUIPA,AREQUIPA,ORA HOSPITAL III GOYENECHE (MINSA),OPERATIVO,08:45 a 16:30,Avenida Goyeneche N° 100,2025
AREQUIPA,CAMANA,CAMANA,ORA HOSPITAL DE CAMANA (MINSA),OPERATIVO,08:45 a 16:30,Avenida Lima 550,2025
AREQUIPA,AREQUIPA,PAUCARPATA,MAC - AREQUIPA,OPERATIVO,08:30 a 16:30,Avenida Porongoche N° 500 Paucarpata - Centro Comercial Mall Aventura ,2025
AREQUIPA,CAYLLOMA,MAJES,ORA HOSPITAL CENTRAL DE MAJES- ANGEL GABRIEL CHURA GALLEGOS (MINSA),OPERATIVO,08:45 a 16:30, Asentamiento B1 lote 1 Irrig. Majes,2025
MOQUEGUA,MARISCAL NIETO,MOQUEGUA,MAC - MOQUEGUA,OPERATIVO,08:30 a 16:30,"Avenida Circunvalación 1B Sub lote 1-A, Moquegua",2025
AREQUIPA,AREQUIPA,AREQUIPA,PAP PASEO CENTRAL,OPERATIVO,08:45 a 16:45,Calle Arturo Ibañez S/N,2025
AREQUIPA,AREQUIPA,CERRO COLORADO,C.S. MARITZA CAMPOS DIAZ (MINSA),OPERATIVO,08:45 a 16:30,Calle Yavari S/N,2025
AREQUIPA,AREQUIPA,PAUCARPATA,HOSPITAL EDMUNDO ESCOMEL (ESSALUD),OPERATIVO,08:45 a 16:30,Avenida EL Cayro S/N,2025
AREQUIPA,AREQUIPA,AREQUIPA,HOSPITAL CARLOS ALBERTO SEGUIN ESCOBEDO (ESSALUD),OPERATIVO,08:45 a 16:30,Calle Peral S/N,2025
AREQUIPA,AREQUIPA,YANAHUARA,ORA HOSPITAL III YANAHUARA (ESSALUD),OPERATIVO,08:45 a 16:30,Avenida Zamácola S/N,2025
AREQUIPA,AREQUIPA,AREQUIPA,AGENTE RENIEC - OR AREQUIPA,OPERATIVO,08:45 a 16:45,Calle San Juan de Dios N° 122 y Santo Domingo N° 101,2025
CUSCO,CUSCO,SANTIAGO,ORA ANTONIO LORENA DEL CUSCO (MINSA),OPERATIVO,08:45 a 16:30,Calle Carlos Ugarte S/N Urb. Primavera Cuartel Agustín Gamarra,2025
CUSCO,CUSCO,WANCHAQ,ORA HOSPITAL NACIONAL ADOLFO GUEVARA VELASCO (ESSALUD),OPERATIVO,08:45 a 16:30,Avenida Ancelmo Alvarez S/N,2025
APURIMAC,ABANCAY,ABANCAY,OR ABANCAY,OPERATIVO,08:45 a 16:45,Avenida La Victoria Nº 214,2025
APURIMAC,AYMARAES,CHALHUANCA,PANP AYMARAES,DESPLAZAMIENTO,08:45 a 16:45, Plaza de Armas S/N (Gobernatura De Chalhuanca),2025
APURIMAC,ANTABAMBA,ANTABAMBA,PANP ANTABAMBA,DESPLAZAMIENTO,08:45 a 16:45, Plaza de Armas S / N,2025
APURIMAC,COTABAMBAS,TAMBOBAMBA,PAP TAMBOBAMBA,OPERATIVO,08:45 a 16:45,Avenida Perú - Plaza de Armas S/N - 3er Piso,2025
APURIMAC,GRAU,CHUQUIBAMBILLA,PANP GRAU,DESPLAZAMIENTO,08:45 a 16:45, Plaza de Armas S / N,2025
CUSCO,CUSCO,CUSCO,OR CUSCO,OPERATIVO,08:45 a 16:45,Avenida El Sol N° 272,2025
CUSCO,ACOMAYO,ACOMAYO,PANP ACOMAYO,DESPLAZAMIENTO,08:45 a 16:45, Plaza de Armas S/N,2025
CUSCO,ANTA,ANTA ,PAP ANTA,OPERATIVO,08:45 a 16:45,"Jirón Jaquijahuana  S / N, Izcuchaca",2025
CUSCO,CALCA,CALCA,AG CALCA,OPERATIVO,08:45 a 16:45, Plaza de Armas S/N,2025
CUSCO,CANAS,YANAOCA,PAP CANAS,OPERATIVO,08:45 a 16:45, Plaza de Armas S/N,2025
CUSCO,CANCHIS,SICUANI,AG CANCHIS,OPERATIVO,08:45 a 16:45,Avenida Túpac Amaru N° 163,2025
CUSCO,CHUMBIVILCAS,SANTO TOMAS,PAP CHUMBIVILCAS,OPERATIVO,08:45 a 16:45,Avenida Perú S / N (Ruedo de Toros),2025
CUSCO,ESPINAR,ESPINAR,PAP ESPINAR,OPERATIVO,08:45 a 16:45,Calle Teatro S/N  ,2025
CUSCO,LA CONVENCION,SANTA ANA,AG LA CONVENCION,OPERATIVO,08:45 a 16:45,Avenida Grau Nº 238,2025
CUSCO,PARURO,PARURO,PANP PARURO,DESPLAZAMIENTO,08:45 a 16:45, Plaza de Armas S/N,2025
CUSCO,PAUCARTAMBO,PAUCARTAMBO,PAP PAUCARTAMBO - JR9,OPERATIVO,08:45 a 16:45,Jirón Enrique Yabar S/N,2025
CUSCO,QUISPICANCHI,URCOS,PAP QUISPICANCHI,OPERATIVO,08:45 a 16:45,Jirón Huáscar N° 181,2025
CUSCO,URUBAMBA,URUBAMBA,PAP URUBAMBA,OPERATIVO,08:45 a 16:45,Avenida Conchatupa S/N,2025
MADRE DE DIOS,TAHUAMANU,IBERIA,AG IBERIA,OPERATIVO,08:45 a 16:45,Avenida Máximo Rodríguez N° 124 Plaza de Armas,2025
APURIMAC,ABANCAY,ABANCAY,ORA HOSPITAL REGIONAL GUILLERMO DIAZ DE LA VEGA (MINSA),OPERATIVO,08:45 a 16:30,Avenida Daniel Alcides Carrión S/N,2025
MADRE DE DIOS,TAMBOPATA,TAMBOPATA,OR TAMBOPATA,OPERATIVO,08:45 a 16:45,Jirón Lambayeque N° 159,2025
MADRE DE DIOS,MANU,MANU,PANP MANU,DESPLAZAMIENTO,08:45 a 16:45,Avenida Esperanza S/N - Local Municipal,2025
CUSCO,ACOMAYO,POMACANCHI,AG POMACANCHI,DESPLAZAMIENTO,08:45 a 16:45, Plaza de Armas S/N,2025
CUSCO,CUSCO,CUSCO,ORA HOSPITAL DE APOYO DEPARTAMENTAL CUSCO (MINSA),OPERATIVO,08:45 a 16:30,Avenida La Cultura S/N,2025
CUSCO,CANCHIS,SICUANI,ORA SICUANI (MINSA),OPERATIVO,08:45 a 16:30,Avenida Manuel Callo Zevallos N° 519 - Hospital MINSA Sicuani,2025
MADRE DE DIOS,TAMBOPATA,TAMBOPATA,ORA SANTA ROSA (MINSA),DESPLAZAMIENTO,08:45 a 16:30,Jirón Cajamarca N° 171,2025
CUSCO,LA CONVENCION,SANTA ANA,ORA QUILLABAMBA (MINSA),OPERATIVO,08:45 a 16:30,Avenida General Gamarra S/N - Hospital Quillabamba,2025
CUSCO,ESPINAR,ESPINAR,ORA ESPINAR (MINSA),OPERATIVO,08:45 a 16:30,Calle Domingo Huarca Cruz S/N Barrio Túpac Amaru  - Hospital Espinar,2025
MADRE DE DIOS,TAHUAMANU,IBERIA,ORA SAN MARTIN DE PORRES DE IBERIA (MINSA),OPERATIVO,08:45 a 16:30,Calle Mocopata S/N,2025
APURIMAC,COTABAMBAS,TAMBOBAMBA,ORA TAMBOBAMBA (MINSA),OPERATIVO,08:45 a 16:30, Hospital Tambobamba,2025
APURIMAC,COTABAMBAS,HAQUIRA,PAP HAQUIRA,DESPLAZAMIENTO,08:45 a 16:45, Plaza de armas S/N-Haquira,2025
CUSCO,CHUMBIVILCAS,SANTO TOMAS,ORA SANTO TOMAS (MINSA),DESPLAZAMIENTO,08:45 a 16:30,Calle  Andres Avelino Caceres - Hospital Santo Tomas  ,2025
CUSCO,CHUMBIVILCAS,VELILLE,PANP VELILLE,DESPLAZAMIENTO,08:45 a 16:45, Plaza de Armas - Municipalidad Distrital Velille,2025
CUSCO,CALCA,YANATILE,PANP YANATILE,DESPLAZAMIENTO,08:45 a 16:45, Plaza de Armas - Municipalidad Distrital Yanatile,2025
APURIMAC,ABANCAY,CURAHUASI,PANP CURAHUASI,DESPLAZAMIENTO,08:45 a 16:45, Coliseo Cerrado - Municipalidad de Curahuasi,2025
CUSCO,CUSCO,SANTIAGO,AGENCIA SANTIAGO,OPERATIVO,08:15 a 16:15,Calle Giraldo Ruiz Caro S/N,2025
CUSCO,CUSCO,WANCHAQ,MAC - CUSCO,OPERATIVO,08:30 a 16:30,Avenida Collasuyo 2964 - Real Plaza Cusco,2025
MADRE DE DIOS,TAMBOPATA,INAMBARI,AG INAMBARI,DESPLAZAMIENTO,08:45 a 16:45, Plaza de Armas - Municipalidad Provincial de Inambari,2025
CUSCO,CUSCO,CUSCO,AGENTE RENIEC - OR CUSCO,OPERATIVO,08:45 a 16:45,Avenida El Sol N° 272,2025
CUSCO,CUSCO,SANTIAGO,ORA BELEMPAMPA (MINSA),OPERATIVO,08:45 a 13:00,Plazoleta Belen S/N,2025
LIMA,LIMA ,JESUS MARIA,ORA HOSPITAL NACIONAL EDGARDO REBAGLIATI MARTINS (ESSALUD),OPERATIVO,08:45 a 16:30,Avenida SALAVERRY CDRA. 13 - PUERTA 6,2025
CALLAO,CALLAO,BELLAVISTA,ORA NAC. DANIEL A. CARRIÓN (MINSA),OPERATIVO,08:45 a 16:30,Avenida Guardia Chalaca Nº 2176 - Bellavista,2025
LIMA,LIMA,SAN JUAN DE LURIGANCHO,ORA HOSPITAL SAN JUAN DE LURIGANCHO (MINSA),OPERATIVO,08:45 a 16:30,Avenida Canto Grande S/N - Altura del paradero 10,2025
LIMA,LIMA,EL AGUSTINO,ORA HOSPITAL NACIONAL HIPOLITO UNANUE (MINSA),OPERATIVO,08:45 a 16:30,Avenida Cesar Vallejo Nº 1390 ,2025
LIMA,LIMA,LIMA,ORA INSTITUTO NACIONAL MATERNO PERINATAL (MINSA),OPERATIVO,08:45 a 16:30,Jirón Miroquesada Nº 941 - Lima,2025
CALLAO,CALLAO,VENTANILLA,OR VENTANILLA,OPERATIVO,08:45 a 16:45,Avenida Pachacutec N° 225 - Sector B - Grupo Residencial B1 - Mz. F1 ,2025
LIMA,LIMA,SAN BORJA,OR SAN BORJA,OPERATIVO,08:45 a 16:45,Avenida San Luis N° 1673 Urb. Jacaranda II,2025
LIMA,LIMA,LIMA,OR QUILCA,OPERATIVO,08:45 a 16:45,Jirón Quilca Nº 501 y 525 ,2025
LIMA,LIMA,LIMA,OR ANCASH,OPERATIVO,08:45 a 16:45,Jirón Ancash Nº 336-340 y 344 (Frente a la Plazuela San Francisco) - Lima,2025
LIMA,LIMA,VILLA MARÍA DEL TRIUNFO,ORA DANIEL ALCIDES CARRION (MINSA),OPERATIVO,08:45 a 16:30,Avenida Pachacutec N° 3470 - Pasando el Terminal Pesquero.,2025
CALLAO,CALLAO,BELLAVISTA,MAC - CALLAO,OPERATIVO,"L - V  08:30 a 18:00 
SAB.8:30 a 13:00",Avenida Oscar R. Benavides N° 3866 - Centro Comercial Mall Aventura Plaza,2025
LIMA,LIMA,LIMA,OR LIMA,OPERATIVO,08:45 a 16:45,Jirón Nicolás de Piérola N 545,2025
LIMA,LIMA,ATE,OR ATE - Complejo Deportivo Ollantaytambo,OPERATIVO,08:45 a 16:45,Av. Alfonso Ugarte s/n  Complejo Deportivo Ollantaytambo,2025
LIMA,LIMA,ATE,OR ATE - Mac Express de Puruchuco,OPERATIVO,"08:45 a 13:00 
 14:00 a 16:45 ",Av. Javier Pardo Este N° 8680  Mac Express - Agencia Municipal Real Plaza de Puruchuco.,2025
LIMA,LIMA,LURIN,OR LURIN,OPERATIVO,08:45 a 16:45,"MZ B, Lote 5 Asociación de Vivienda Familiar Centinela - Lurin",2025
LIMA,LIMA,MIRAFLORES,OR MIRAFLORES,OPERATIVO,08:45 a 16:45,Avenida Ernesto Diez Canseco N° 230,2025
LIMA,LIMA,PUENTE PIEDRA,OR PUENTE PIEDRA,OPERATIVO,08:45 a 16:45,Jirón Ricardo Palma Nº 241,2025
LIMA,LIMA,SAN JUAN DE LURIGANCHO,OR SAN JUAN DE LURIGANCHO,OPERATIVO,08:45 a 16:45,Avenida Las Flores Lote 1 Mz. G Urb. Canto Grande Unidad 7,2025
LIMA,LIMA,SAN JUAN DE MIRAFLORES,OR SAN JUAN DE MIRAFLORES,OPERATIVO,08:45 a 16:45,Avenida Guillermo Billinghurst  N° 767 – 769 Mz. F Lote 18 Urb. SJM Parcela D,2025
LIMA,LIMA,SAN MARTIN DE PORRES,OR SAN MARTIN DE PORRES,OPERATIVO,08:45 a 16:45,Avenida Eduardo de Habich Nº 590 - 592 con Pedro Paulet N° 589,2025
LIMA,CAJATAMBO,CAJATAMBO,AG CAJATAMBO,OPERATIVO,08:45 a 16:45,Jirón Bolognesi S/N - Comisiones de Regantes -Frente plaza de Armas,2025
LIMA,CANTA,CANTA,AG CANTA,OPERATIVO,08:45 a 16:45,Jirón Independencia Nº 308 Municipio (Plaza de Armas),2025
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,AG CAÑETE,OPERATIVO,08:45 a 16:45,Avenida Los Libertadores Mz. D-3 Lote 4 Urbanización Tercer Mundo,2025
LIMA,HUAURA,HUACHO,AG HUACHO,OPERATIVO,08:45 a 16:45,Avenida Grau Nº 295,2025
LIMA,HUAROCHIRI,MATUCANA,AG MATUCANA,OPERATIVO,08:45 a 16:45,Jirón Tacna 626  - Centro Civico,2025
LIMA,YAUYOS,YAUYOS,AG YAUYOS,OPERATIVO,08:45 a 16:45,Plaza Plaza Constitución Nº 110,2025
LIMA,HUARAL,HUARAL,AG HUARAL,OPERATIVO,08:45 a 16:45,Pasaje el Palmo esquina con Calle Huaquilla (DEMUNA HUARAL),2025
LIMA,BARRANCA,BARRANCA,OR BARRANCA,OPERATIVO,08:45 a 16:45,Avenida Independencia N° 674 - 676 - 678,2025
LIMA,OYON,OYON,AG OYON,OPERATIVO,08:45 a 16:45,Jirón Unión 216,2025
LIMA,LIMA,LURIGANCHO,OR CHOSICA,OPERATIVO,08:45 a 16:45,Jirón Chucuito Nº 248 ,2025
LIMA,LIMA,JESUS MARIA,OR JESUS MARIA,OPERATIVO,08:45 a 16:45,Jirón Talara N° 130-132-134 y 136 Jesús Maria,2025
LIMA,LIMA,CIENEGUILLA,OR CIENEGUILLA,OPERATIVO,08:45 a 16:45,"Avenida San Martin Lote 15, Zona ""D"" Manzana ""D"" Centro Poblado Tambo Viejo",2025
LIMA,LIMA,SANTA ANITA,OR SANTA ANITA,OPERATIVO,08:45 a 16:45,"Avenida Los Eucaliptos Nº 947, Urbanización Universal",2025
LIMA,LIMA,INDEPENDENCIA,OR INDEPENDENCIA,OPERATIVO,08:45 a 16:45,Calle Los Andes Nº 486 Urb. Industrial Panamericana Norte,2025
CALLAO,CALLAO,VENTANILLA,MAC - VENTANILLA,OPERATIVO,"L - V  08:30 a 18:00 
SAB.8:30 a 13:00",Avenida La Playa S/N altura la Urb. Zona Comercial frente a la Plaza Cívica ,2025
LIMA,LIMA,JESUS MARIA,AG 06 DE AGOSTO,OPERATIVO,08:45 a 16:45,Avenida 06 de Agosto N° 856,2025
LIMA,LIMA,SAN MARTIN DE PORRES,ORA NACIONAL CAYETANO HEREDIA (MINSA),OPERATIVO,08:45 a 16:30,Jirón Honorio Delgado N° 262 - Urb. Ingeniería / Obstetricia,2025
LIMA,HUAURA,HUACHO,ORA HOSPITAL GENERAL DE HUACHO (MINSA),OPERATIVO,08:45 a 16:30,Avenida Jose Arnaldo Arambulo La Rosa N° 251,2025
LIMA,LIMA,VILLA EL SALVADOR,OR VILLA EL SALVADOR,OPERATIVO,08:45 a 16:45,"Av. Pastor Sevilla, Sector 6,Grupo 3A, Mz. B, Lote 24",2025
CALLAO,CALLAO,CALLAO,OR CALLAO,OPERATIVO,08:45 a 16:45,Avenida Dos de Mayo N° 440 - 446,2025
LIMA,LIMA,EL AGUSTINO,MAC - LIMA ESTE,OPERATIVO,"L - V  08:30 a 18:00 
SAB.8:30 a 13:00",Avenida Carretera Central 111 Mall Aventura Santa Anita Nivel 2,2025
CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,ORA HOSPITAL SAN JOSE (MINSA),OPERATIVO,08:45 a 16:30,Jirón Las Magnolias 475 Carmen de la Legua-Reynoso,2025
CALLAO,CALLAO,VENTANILLA,ORA HOSPITAL DE VENTANILLA (MINSA),OPERATIVO,08:45 a 16:30,Avenida Pedro Beltran S/N Ventanilla - Hospital de Ventanilla,2025
LIMA,CAÑETE,SAN LUIS,ORA HOSPITAL REZOLA (MINSA),OPERATIVO,08:45 a 16:30,Calle Distrito de San Luis S/N,2025
LIMA,BARRANCA,BARRANCA,ORA HOSPITAL DE BARRANCA (MINSA),OPERATIVO,08:45 a 16:30,Avenida Nicolás de Piérola Nº 210 -224,2025
LIMA,HUARAL,HUARAL,ORA HOSPITAL SAN JUAN BAUTISTA HUARAL (MINSA),OPERATIVO,08:45 a 16:30,Calle Tacna Nº 120 Urb. San Juan I,2025
LIMA,LIMA ,COMAS,ORA HOSPITAL NACIONAL SERGIO E. BERNALES (MINSA),OPERATIVO,08:45 a 16:30,"Avenida Túpac Amaru N° 8000, Collique, Comas.",2025
LIMA,LIMA,LIMA,ORA NACIONAL DOS DE MAYO (MINSA),OPERATIVO,08:45 a 16:30,Avenida Parque Historia De La Medicina Peruana S/N Altura Cuadra 13 Av Grau,2025
LIMA,LIMA,ATE ,ORA HOSPITAL DE HUAYCAN (MINSA),OPERATIVO,08:45 a 16:30,Avenida José C.Mariátegui S/N Zona B - A.H.Huaycán S/N Ate Lima Lima,2025
LIMA,LIMA,SAN JUAN DE MIRAFLORES,MAC - LIMA SUR,OPERATIVO,"L - V  08:30 a 18:00 
SAB.8:30 a 13:00",Avenida Circunvalación 1583- San Juan de Miraflores,2025
LIMA,LIMA,COMAS,MAC - LIMA NORTE,OPERATIVO,"L - V  08:30 a 18:00 
SAB.8:30 a 13:00",Avenida Los Angeles N° 602 2do piso - Cc Mall Plaza ,2025
LIMA,LIMA,JESUS MARIA,AGENTE RENIEC - OR JESUS MARIA ( 3.0),OPERATIVO,08:45 a 16:45,Jirón Talara N° 130,2025
LIMA,LIMA,MIRAFLORES,AGENTE RENIEC - OR MIRAFLORES ( 3.0),OPERATIVO,08:45 a 16:45,Avenida Diez Canseco N° 230,2025
LIMA,LIMA,INDEPENDENCIA,AGENTE RENIEC - OR INDEPENDENCIA (3.0),OPERATIVO,08:45 a 16:45,Calle Los Andes Nº 486 Urb. Industrial Panamericana Norte,2025
LIMA,LIMA,SANTA ANITA,ORA HOSP. JORGE VOTO BERNALES (ESSALUD),OPERATIVO,08:45 a 16:30,"Carretera CARRETERA CENTRAL KM. 3,5 - SANTA ANITA",2025
LIMA,LIMA,LIMA,HOSP. NAC DOC MADRE Y NIÑO  SAN BARTOLOME (MINSA),OPERATIVO,08:45 a 16:30,Avenida ALFONSO UGARTE 825 - LIMA,2025
LIMA,LIMA,PUENTE PIEDRA,ORA HOSPITAL PUENTE PIEDRA (MINSA),OPERATIVO,08:45 a 16:30,Avenida SAENZ PEÑA S/N KM 30,2025
LIMA,HUARAL,CHANCAY,AG CHANCAY,OPERATIVO,08:45 a 16:45,Avenida 1ro de mayo s/n cdra 03,2025
LIMA,LIMA,PUEBLO LIBRE,ORA HOSPITAL SANTA ROSA,OPERATIVO,08:45 a 16:30,Avenida Bolivar Crda. 8 Pueblo Libre ,2025
LIMA,LIMA,INDEPENDENCIA,ORA  CMI TAHUANTINSUYO BAJO,OPERATIVO,08:45 a 16:30,Avenida Chinchaysullo cdra 4 Independencia,2025
LIMA,LIMA,SURQUILLO,AG. INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,OPERATIVO,08:45 a 16:45,Av. Angamos Este 2520 - Surquillo (puerta emergencia del INEN),2025
LIMA,LIMA,SAN MARTIN DE PORRES,AGENTE RENIEC - OR SAN MARTIN DE PORRES (3.0),OPERATIVO,08:45 a 16:45,Av. Eduardo de Habich 592,2025
LIMA,LIMA,SAN JUAN DE MIRAFLORES,AGENTE RENIEC - MALL  DEL SUR (3.0),OPERATIVO,08:45 a 16:45,"Av. Los Lirios s/n, altura de  puente Atocongo",2025
LIMA,LIMA,SAN BORJA,AGENTE RENIEC - OR SAN BORJA (3.0),OPERATIVO,08:45 a 16:45,Av. San Luis N° 1673 Urb. Jacaranda II,2025
LIMA,LIMA,LIMA,AGENTE RENIEC - OR LIMA (3.0),OPERATIVO,08:45 a 16:45,Av. Nicolas de Pierola 545,2025
LIMA,LIMA,LIMA,AGENTE RENIEC - AGENCIA ANCASH (3.0),OPERATIVO,08:45 a 16:45,Jr. Ancash 336-340 Cercado,2025
LIMA,BARRANCA,BARRANCA,AGENTE RENIEC - OR BARRANCA (3.0),OPERATIVO,08:45 a 16:45,Av. Prolongacion Independencia 250,2025
LIMA,LIMA,LIMA,ORA HOSPITAL NACIONAL ARZOBISPO LOAYZA,OPERATIVO,08:45 a 16:30,Av. Alfonso Ugarte N° 848,2025
LIMA,LIMA,VILLA EL SALVADOR,ORA HOSPITAL EMERGENCIA VILLA EL SALVADOR,OPERATIVO,08:45 a 16:30,Avenida  Pastor Sevilla cruce Av. 200 millas VES,2025
LIMA,LIMA,SANTIAGO DE SURCO,AGENTE RENIEC - JOCKEY PLAZA ( 3.0),OPERATIVO,08:45 a 16:45,Av. Javier Prado Este 4200 (Centro Financiero del Centro Comercial),2025
LIMA,LIMA,SURQUILLO,AGENTE RENIEC - OPEN PLAZA ( 3.0),OPERATIVO,08:45 a 16:45,Av. Angamos N° 1805 cruce con Av. Tomas Marsano),2025
PUNO,PUNO,PUNO,ORA MANUEL NUÑEZ BUTRON,OPERATIVO,08:45 a 16:45,El Sol N° 1022,2025
PUNO,PUNO,PUNO,ORA HOSPITAL BASE III (PUNO) - RED ASISTENCIAL PUNO,OPERATIVO,08:45 a 16:45,Francisco Cáceres Jara Nº 600,2025
PUNO,SAN ROMAN,JULIACA,ORA CARLOS MONGE MEDRANO,OPERATIVO,08:45 a 16:45,Carretera a Huancane Km 2,2025
PUNO,EL COLLAO ,ILAVE ,ORA ILAVE,OPERATIVO,08:45 a 16:45,Atahualpa Nº 825,2025
PUNO,SAN ROMAN,JULIACA,ORA HOSPITAL BASE III JULIACA - ESSALUD - RED ASISTENCIAL JULIACA,OPERATIVO,08:45 a 16:45,José Santos Chocano S/N - La Capilla,2025
PUNO,PUNO,PUNO,OR PUNO,OPERATIVO,08:45 a 16:45,Arequipa N° 1143 - 1145 Barrio Victoria,2025
PUNO,AZANGARO,AZANGARO,PAP AZANGARO,OPERATIVO,08:45 a 16:45,Azangaro N° 160  (Palacio Municipal),2025
PUNO,CARABAYA,MACUSANI,PAP CARABAYA,OPERATIVO,08:45 a 16:45,Raimondi N° 116,2025
PUNO,CHUCUITO,JULI,PAP CHUCUITO,OPERATIVO,08:45 a 16:45,Ilave 235 - Mercado Central Municipio,2025
PUNO,HUANCANE,HUANCANE,PAP HUANCANE,OPERATIVO,08:45 a 16:45,Moquegua N° 104 - Barrio Progreso,2025
PUNO,LAMPA,LAMPA,PAP LAMPA,OPERATIVO,08:45 a 16:45,Alfonso Ugarte N° 343,2025
PUNO,MELGAR,AYAVIRI,PAP MELGAR,OPERATIVO,08:45 a 16:45,Jorge Chavez N°  550,2025
PUNO,SANDIA,SANDIA,PAP SANDIA,OPERATIVO,08:45 a 16:45,Juliaca S/N - Mercado Central Sandia,2025
PUNO,SAN ROMAN,JULIACA,AG SAN ROMAN,OPERATIVO,08:45 a 16:45,Brascesco N° 181 ,2025
PUNO,YUNGUYO,YUNGUYO,PAP YUNGUYO,OPERATIVO,08:45 a 16:45,Grau Nº 240,2025
PUNO,SAN ANTONIO DE PUTINA,PUTINA,PAP PUTINA,OPERATIVO,08:45 a 16:45,Plaza de Armas S/N (Palacio Municipal),2025
PUNO,EL COLLAO,ILAVE,PAP EL COLLAO,OPERATIVO,08:45 a 16:45,Bolognesi S/N - Coliseo Cubierto Ilave Oficina N° 02,2025
PUNO,MOHO,MOHO,PAP MOHO,DESPLAZAMIENTO,08:45 a 16:45,Circunvalación S/N Terminal Terrestre,2025
PUNO,AZANGARO,AZANGARO,ORA CARLOS CORNEJO ROSELLO,OPERATIVO,08:45 a 16:45,Francisco Bolognesi N° 557,2025
PUNO,CHUCUITO,JULI,ORA JULI,OPERATIVO,08:45 a 16:45,Panamericana S/N,2025
PUNO,HUANCANE,HUANCANE,ORA HOSPITAL LUCIO ALDAZABAL PAUCA,OPERATIVO,08:45 a 16:45,Santa Cruz S/N,2025
PUNO,MELGAR,AYAVIRI,ORA SAN JUAN DE DIOS (AYAVIRI),OPERATIVO,08:45 a 16:45,Progreso S/N,2025
PUNO,SAN ROMAN,JULIACA,ORA CENTRO DE SALUD CLAS SANTA ADRIANA,OPERATIVO,08:45 a 16:45,Pachacutec S/N,2025
PUNO,SAN ROMAN,SAN MIGUEL,PAP SAN MIGUEL - JR11,OPERATIVO,08:45 a 16:45,Palacio Municipal S/N,2025
PUNO,CHUCUITO,DESAGUADERO,PAP DESAGUADERO,OPERATIVO,08:45 a 16:45,28 de Julio N° 305 - Desaguadero,2025
PUNO,PUNO,ACORA,PAP ACORA,OPERATIVO,08:45 a 16:45,Plaza de Armas (Palacio Municipal),2025
PUNO,SAN ROMAN,JULIACA,MAC PUNO,OPERATIVO,08:45 a 16:45,San Martin lote 07,2025
PUNO,CARABAYA,CRUCERO,PANP CRUCERO,DESPLAZAMIENTO,08:45 a 16:45,Plaza de Armas S/N,2025
ICA,ICA,ICA,ORA REGIONAL DE ICA (MINSA),OPERATIVO,08:45 a 16:30,Avenida Huacachina S/N,2025
AYACUCHO,LUCANAS,PUQUIO,AG LUCANAS,OPERATIVO,08:45 a 16:45,Jirón San Pedro  Nº 216,2025
AYACUCHO,PARINACOCHAS,CORACORA,AG PARINACOCHAS,OPERATIVO,08:45 a 16:45,Jirón Bolognesi N° 419 Plaza de Armas,2025
ICA,ICA,PARCONA,PAP PARCONA,OPERATIVO,08:45 a 16:45,Avenida Jhon F. Kennedy N° 500 con Calle Lima S/N (Costado del Palacio Municipal),2025
ICA,ICA,ICA,OR ICA,OPERATIVO,08:45 a 16:45,Avenida San Martin N° 1366 Mz. M-02 Lt. 035. Urb. San Isidro ,2025
ICA,CHINCHA,CHINCHA ALTA,AG CHINCHA,OPERATIVO,08:45 a 16:45,Calle Los Angeles N° 300,2025
ICA,NASCA,NASCA,AG NASCA,OPERATIVO,08:45 a 16:45,Calle Fermin del Castillo N° 270,2025
ICA,PISCO,PISCO,AG PISCO,OPERATIVO,08:45 a 16:45,Calle San Juan de Dios N° 288,2025
ICA,PALPA,PALPA,AG PALPA,OPERATIVO,08:45 a 16:45,Calle Portal de Escribanos Nº 145,2025
AYACUCHO,LUCANAS,CABANA,PAP CABANA ,DESPLAZAMIENTO,08:45 a 16:45,Jirón Jorge Chavez N° 272 ,2025
AYACUCHO,LUCANAS,PUQUIO,ORA FELIPE HUAMAN POMA DE AYALA (MINSA),OPERATIVO,08:45 a 16:30,Avenida Arnaldo Alvarado S/N ,2025
AYACUCHO,PARINACOCHAS,CORACORA,ORA HOSPITAL DE APOYO DE CORACORA (MINSA),OPERATIVO,08:45 a 16:30,Avenida La Cultura S/N,2025
ICA,ICA,ICA,ORA SANTA MARIA DEL SOCORRO (MINSA),OPERATIVO,08:45 a 16:30,Calle Castrovirreyna N° 759,2025
